StockCode,Description,TotalQuantitySold,AvgUnitPrice,TransactionCount,TotalRevenue,Cluster(KMeans)
22080,RIBBON REEL POLKADOTS ,1172,1.6469696969696968,127,1930.2484848484846,Low Volume - Low Price
22081,RIBBON REEL FLORA + FAUNA ,585,1.7391304347826086,90,1017.391304347826,Low Volume - Low Price
22082,RIBBON REEL STRIPES DESIGN ,2538,1.6812994350282484,336,4267.1379661016945,Low Volume - Low Price
22083,PAPER CHAIN KIT RETROSPOT,4260,2.953185840707965,448,12580.571681415931,High Volume - Low Price
22084,PAPER CHAIN KIT EMPIRE,4852,2.907402597402598,376,14106.717402597405,High Volume - Low Price
22085,PAPER CHAIN KIT SKULLS ,507,2.9283783783783788,73,1484.687837837838,Low Volume - Low Price
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,15164,2.934606413994169,990,44500.371661807585,High Volume - Low Price
22087,PAPER BUNTING WHITE LACE,3703,2.8811355311355316,265,10668.844871794874,Low Volume - Low Price
22088,PAPER BUNTING COLOURED LACE,1642,2.9040229885057474,172,4768.405747126437,Low Volume - Low Price
22089,PAPER BUNTING VINTAGE PAISLEY,1214,2.91875,181,3543.3625,Low Volume - Low Price
22090,PAPER BUNTING RETROSPOT,6831,2.899552495697074,575,19806.843098106714,High Volume - Low Price
22091,EMPIRE TISSUE BOX,1938,0.5520588235294117,131,1069.8899999999999,Low Volume - Low Price
22092,BLUE PAISLEY TISSUE BOX,668,0.505,88,337.34,Low Volume - Low Price
22093,MOTORING TISSUE BOX,1816,0.5215527950310559,154,947.1398757763975,Low Volume - Low Price
22094,RED RETROSPOT TISSUE BOX,2022,0.5730817610062894,150,1158.7713207547172,Low Volume - Low Price
22095,LADS ONLY TISSUE BOX,1569,0.661293103448276,104,1037.568879310345,Low Volume - Low Price
22096,PINK PAISLEY SQUARE TISSUE BOX ,1358,0.5157983193277311,110,700.4541176470589,Low Volume - Low Price
22097,SWALLOW SQUARE TISSUE BOX,1581,0.5305228758169934,133,838.7566666666665,Low Volume - Low Price
22098,BOUDOIR SQUARE TISSUE BOX,1882,0.6640764331210192,149,1249.791847133758,Low Volume - Low Price
22099,CARAVAN SQUARE TISSUE BOX,1396,0.6146268656716418,123,858.019104477612,Low Volume - Low Price
22100,SKULLS SQUARE TISSUE BOX,729,0.648,38,472.392,Low Volume - Low Price
22101,MIRROR MOSAIC VOTIVE HOLDER,513,1.8748000000000002,25,961.7724000000002,Low Volume - Low Price
22102,MIRROR MOSAIC T-LIGHT HOLDER ,813,1.4510526315789474,19,1179.7057894736843,Low Volume - Low Price
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,683,1.4244999999999999,18,972.9334999999999,Low Volume - Low Price
22104,MIRROR MOSAIC CANDLE PLATE,151,1.3641666666666667,12,205.98916666666668,Low Volume - Low Price
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,266,3.35,11,891.1,Low Volume - Low Price
22106,MIRROR MOSAIC HURRICANE LAMP ,165,5.3428571428571425,14,881.5714285714286,Low Volume - Low Price
22107,PIZZA PLATE IN BOX,272,3.512051282051282,73,955.2779487179487,Low Volume - Low Price
22108,PING! MICROWAVE PLATE,101,2.855,28,288.355,Low Volume - Low Price
22109,FULL ENGLISH BREAKFAST PLATE,1350,3.8295833333333333,163,5169.9375,Low Volume - Low Price
22110,BIRD HOUSE HOT WATER BOTTLE,616,2.5771951219512195,155,1587.5521951219512,Low Volume - Low Price
22111,SCOTTIE DOG HOT WATER BOTTLE,4130,4.898451327433628,663,20230.603982300883,High Volume - Low Price
22112,CHOCOLATE HOT WATER BOTTLE,5080,4.870596393897365,707,24742.629680998616,High Volume - Low Price
22113,GREY HEART HOT WATER BOTTLE,3129,4.028419117647059,515,12604.923419117647,High Volume - Low Price
22114,HOT WATER BOTTLE TEA AND SYMPATHY,3702,4.210381679389313,518,15586.832977099235,High Volume - Low Price
22115,METAL SIGN EMPIRE TEA,1495,1.5037297297297296,183,2248.075945945946,Low Volume - Low Price
22116,METAL SIGN HIS DINNER IS SERVED,493,1.21989010989011,91,601.4058241758243,Low Volume - Low Price
22117,METAL SIGN HER DINNER IS SERVED ,1290,2.785416666666667,72,3593.1875000000005,Low Volume - Low Price
22118,JOY WOODEN BLOCK LETTERS,219,4.2385,78,928.2315,Low Volume - Low Price
22119,PEACE WOODEN BLOCK LETTERS,347,6.1622522522522525,104,2138.3015315315315,Low Volume - Low Price
22120,WELCOME  WOODEN BLOCK LETTERS,493,9.867790697674419,169,4864.820813953488,Low Volume - Low Price
22121,NOEL WOODEN BLOCK LETTERS ,332,6.061452991452992,115,2012.4023931623933,Low Volume - Low Price
22123,PING MICROWAVE APRON,443,2.139189189189189,72,947.6608108108109,Low Volume - Low Price
22124,SET OF 2 TEA TOWELS PING MICROWAVE,79,2.31625,23,182.98375000000001,Low Volume - Low Price
22125,UNION JACK HOT WATER BOTTLE ,4,5.95,1,23.8,Low Volume - Low Price
22127,PARTY CONES CARNIVAL ASSORTED,402,1.2409523809523808,20,498.8628571428571,Low Volume - Low Price
22128,PARTY CONES CANDY ASSORTED,1673,1.2373333333333334,75,2070.058666666667,Low Volume - Low Price
22129,PARTY CONES CANDY TREE DECORATION,992,0.9664864864864864,36,958.7545945945944,Low Volume - Low Price
22130,PARTY CONE CHRISTMAS DECORATION ,1360,0.8472043010752688,90,1152.1978494623656,Low Volume - Low Price
22131,FOOD CONTAINER SET 3 LOVE HEART ,1889,2.0370157068062826,181,3847.922670157068,Low Volume - Low Price
22132,RED LOVE HEART SHAPE CUP,923,0.8561904761904762,84,790.2638095238095,Low Volume - Low Price
22133,PINK LOVE HEART SHAPE CUP,702,0.8738333333333334,60,613.431,Low Volume - Low Price
22134,LADLE LOVE HEART RED ,637,0.46210526315789474,55,294.36105263157896,Low Volume - Low Price
22135,LADLE LOVE HEART PINK,262,0.46183673469387754,48,121.00122448979592,Low Volume - Low Price
22136,LOVE HEART SOCK HANGER,333,1.6425925925925924,51,546.9833333333332,Low Volume - Low Price
22137,BATHROOM SET LOVE HEART DESIGN,68,2.913636363636364,11,198.12727272727275,Low Volume - Low Price
22138,BAKING SET 9 PIECE RETROSPOT ,4729,4.982818791946309,881,23563.7500671141,High Volume - Low Price
22139,RETROSPOT TEA SET CERAMIC 11 PC ,4206,4.994617196702003,839,21007.359929328624,High Volume - Low Price
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2440,2.1455922865013775,351,5235.245179063361,Low Volume - Low Price
22142,CHRISTMAS CRAFT WHITE FAIRY ,3062,1.4959701492537312,323,4580.660597014925,Low Volume - Low Price
22144,CHRISTMAS CRAFT LITTLE FRIENDS,3424,2.146909090909091,424,7351.016727272727,High Volume - Low Price
22145,CHRISTMAS CRAFT HEART STOCKING ,30,2.1,1,63.0,Low Volume - Low Price
22146,EASTER CRAFT IVY WREATH WITH CHICK,1,1.95,1,1.95,Low Volume - Low Price
22147,FELTCRAFT BUTTERFLY HEARTS,5250,1.4635357917570497,444,7683.562906724511,High Volume - Low Price
22148,EASTER CRAFT 4 CHICKS ,1804,1.937425149700599,161,3495.1149700598808,Low Volume - Low Price
22149,FELTCRAFT 6 FLOWER FRIENDS,5267,2.102842323651452,470,11075.6705186722,High Volume - Low Price
22150,3 STRIPEY MICE FELTCRAFT,2912,1.9639088729016785,406,5718.902637889688,High Volume - Low Price
22151,PLACE SETTING WHITE HEART,13987,0.42923841059602647,294,6003.757649006622,High Volume - Low Price
22152,PLACE SETTING WHITE STAR,2347,0.4315,95,1012.7305,Low Volume - Low Price
22153,ANGEL DECORATION STARS ON DRESS,2389,0.41874999999999996,89,1000.3937499999998,Low Volume - Low Price
22154,ANGEL DECORATION 3 BUTTONS ,3525,0.4195041322314049,114,1478.7520661157023,Low Volume - Low Price
22155,STAR DECORATION RUSTIC,2155,0.42,86,905.1,Low Volume - Low Price
22156,HEART DECORATION WITH PEARLS ,1770,0.8636046511627906,165,1528.5802325581394,Low Volume - Low Price
22157,ANGEL DECORATION WITH LACE PADDED,212,0.85,11,180.2,Low Volume - Low Price
22158,3 HEARTS HANGING DECORATION RUSTIC,2870,2.9735971223021584,269,8534.223741007194,Low Volume - Low Price
22161,HEART DECORATION RUSTIC HANGING ,4119,0.23261363636363636,154,958.1355681818181,Low Volume - Low Price
22162,HEART GARLAND RUSTIC PADDED,97,2.8548387096774195,29,276.9193548387097,Low Volume - Low Price
22163,HEART STRING MEMO HOLDER HANGING,601,1.360566037735849,51,817.7001886792452,Low Volume - Low Price
22164,STRING OF STARS CARD HOLDER,71,2.9500000000000006,12,209.45000000000005,Low Volume - Low Price
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",266,10.39102564102564,39,2764.0128205128203,Low Volume - Low Price
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,119,7.672222222222222,18,912.9944444444444,Low Volume - Low Price
22167, OVAL WALL MIRROR DIAMANTE ,117,9.700781249999999,62,1134.9914062499997,Low Volume - Low Price
22168,ORGANISER WOOD ANTIQUE WHITE ,127,8.39,85,1065.53,Low Volume - Low Price
22169,FAMILY ALBUM WHITE PICTURE FRAME,1045,8.380495049504951,302,8757.617326732674,Low Volume - Low Price
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1004,6.743739130434783,230,6770.714086956522,Low Volume - Low Price
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1611,8.362953846153847,320,13472.718646153848,Low Volume - Low Price
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2050,3.0654022988505747,343,6284.074712643678,Low Volume - Low Price
22174,PHOTO CUBE,2688,1.7254494382022472,169,4638.00808988764,Low Volume - Low Price
22175,PINK OWL SOFT TOY,839,2.941608391608392,141,2468.009440559441,Low Volume - Low Price
22176,BLUE OWL SOFT TOY,487,2.9461165048543694,100,1434.7587378640778,Low Volume - Low Price
22178,VICTORIAN GLASS HANGING T-LIGHT,21984,1.4321319199057714,839,31483.98812720848,High Volume - Low Price
22179,SET 10 LIGHTS NIGHT OWL,767,6.729468085106384,184,5161.502021276597,Low Volume - Low Price
22180,RETROSPOT LAMP,283,9.909722222222221,143,2804.4513888888887,Low Volume - Low Price
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,550,0.8472916666666667,48,466.0104166666667,Low Volume - Low Price
22182,CAKE STAND VICTORIAN FILIGREE SMALL,203,4.4875,38,910.9625,Low Volume - Low Price
22183,CAKE STAND VICTORIAN FILIGREE MED,72,6.228947368421053,19,448.4842105263158,Low Volume - Low Price
22184,CAKE STAND VICTORIAN FILIGREE LARGE,6,8.5,6,51.0,Low Volume - Low Price
22185,SLATE TILE NATURAL HANGING,1428,1.5903076923076922,126,2270.9593846153844,Low Volume - Low Price
22186,RED STAR CARD HOLDER,748,2.312276422764228,122,1729.5827642276424,Low Volume - Low Price
22187,GREEN CHRISTMAS TREE CARD HOLDER,1179,2.579066666666667,148,3040.7196000000004,Low Volume - Low Price
22188,BLACK HEART CARD HOLDER,4843,3.799702380952381,167,18401.95863095238,Low Volume - Low Price
22189,CREAM HEART CARD HOLDER,8187,3.8776508620689656,457,31746.32760775862,High Volume - Low Price
22190,LOCAL CAFE MUG,566,1.8186538461538464,52,1029.358076923077,Low Volume - Low Price
22191,IVORY DINER WALL CLOCK,1082,8.46127098321343,407,9155.09520383693,Low Volume - Low Price
22192,BLUE DINER WALL CLOCK,886,8.481681159420289,345,7514.769507246376,Low Volume - Low Price
22193,RED DINER WALL CLOCK,1328,8.493434579439253,425,11279.281121495327,Low Volume - Low Price
22194,BLACK DINER WALL CLOCK,51,8.5,34,433.5,Low Volume - Low Price
22195,LARGE HEART MEASURING SPOONS,1698,1.7341921397379914,221,2944.6582532751095,Low Volume - Low Price
22196,SMALL HEART MEASURING SPOONS,2356,0.8692775665399239,251,2048.017946768061,Low Volume - Low Price
22197,SMALL POPCORN HOLDER,48712,0.8380232558139534,1085,40821.7888372093,High Volume - Low Price
22198,LARGE POPCORN HOLDER ,830,1.6205882352941174,68,1345.0882352941176,Low Volume - Low Price
22199,FRYING PAN RED RETROSPOT,376,3.7846534653465347,100,1423.029702970297,Low Volume - Low Price
22200,FRYING PAN PINK POLKADOT,322,3.8851282051282054,77,1251.0112820512823,Low Volume - Low Price
22201,FRYING PAN BLUE POLKADOT,106,3.8095238095238093,42,403.8095238095238,Low Volume - Low Price
22202,MILK PAN PINK POLKADOT,38,3.75,18,142.5,Low Volume - Low Price
22203,MILK PAN RED RETROSPOT,308,3.560967741935484,93,1096.778064516129,Low Volume - Low Price
22204,MILK PAN BLUE POLKADOT,91,3.371212121212121,32,306.780303030303,Low Volume - Low Price
22207,FRYING PAN UNION FLAG,1125,4.422203389830508,117,4974.978813559322,Low Volume - Low Price
22208,WOOD STAMP SET THANK YOU,1276,0.9899528301886791,201,1263.1798113207544,Low Volume - Low Price
22209,WOOD STAMP SET HAPPY BIRTHDAY,813,0.9888188976377953,122,803.9097637795276,Low Volume - Low Price
22210,WOOD STAMP SET BEST WISHES,914,0.9644666666666666,142,881.5225333333333,Low Volume - Low Price
22211,WOOD STAMP SET FLOWERS,735,0.9909774436090224,127,728.3684210526314,Low Volume - Low Price
22212,FOUR HOOK  WHITE LOVEBIRDS,1399,2.1093726937269373,260,2951.012398523985,Low Volume - Low Price
22214,CANDLE PLATE LACE WHITE,114,2.3823809523809523,21,271.59142857142854,Low Volume - Low Price
22215,CAKE STAND WHITE TWO TIER LACE,328,7.435164835164835,91,2438.734065934066,Low Volume - Low Price
22216,T-LIGHT HOLDER WHITE LACE,327,0.7144999999999999,20,233.64149999999998,Low Volume - Low Price
22217,T-LIGHT HOLDER HANGING LACE,725,1.0024242424242424,65,726.7575757575758,Low Volume - Low Price
22218,CAKE STAND LACE WHITE,1,4.25,1,4.25,Low Volume - Low Price
22219,LOVEBIRD HANGING DECORATION WHITE ,3346,0.8607339449541284,314,2880.0157798165137,Low Volume - Low Price
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,192,8.564880952380951,83,1644.4571428571426,Low Volume - Low Price
22221,CAKE STAND LOVEBIRD 2 TIER PINK,122,9.157608695652174,46,1117.2282608695652,Low Volume - Low Price
22222,CAKE PLATE LOVEBIRD WHITE,824,4.307046979865772,149,3549.0067114093963,Low Volume - Low Price
22223,CAKE PLATE LOVEBIRD PINK,315,4.096511627906977,42,1290.4011627906978,Low Volume - Low Price
22224,WHITE LOVEBIRD LANTERN,684,2.9063025210084037,117,1987.910924369748,Low Volume - Low Price
22227,HANGING HEART MIRROR DECORATION ,1967,0.6646739130434782,172,1307.4135869565216,Low Volume - Low Price
22228,BUNNY WOODEN PAINTED WITH BIRD ,850,0.6998947368421052,94,594.9105263157894,Low Volume - Low Price
22229,BUNNY WOODEN PAINTED WITH FLOWER ,493,0.6730769230769231,63,331.8269230769231,Low Volume - Low Price
22230,JIGSAW TREE WITH WATERING CAN,910,0.5609999999999999,67,510.50999999999993,Low Volume - Low Price
22231,JIGSAW TREE WITH BIRDHOUSE,800,0.9614999999999999,115,769.1999999999999,Low Volume - Low Price
22232,JIGSAW TOADSTOOLS 3 PIECE,559,0.9112121212121211,66,509.3675757575757,Low Volume - Low Price
22233,JIGSAW RABBIT AND BIRDHOUSE,520,1.0389411764705883,81,540.2494117647059,Low Volume - Low Price
22236,CAKE STAND 3 TIER MAGIC GARDEN,263,12.513636363636362,99,3291.0863636363633,Low Volume - Low Price
22241,GARLAND WOODEN HAPPY EASTER,1784,1.2467052023121388,168,2224.1220809248557,Low Volume - Low Price
22242,5 HOOK HANGER MAGIC TOADSTOOL,597,1.63,30,973.1099999999999,Low Volume - Low Price
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3044,1.632456140350877,111,4969.19649122807,Low Volume - Low Price
22244,3 HOOK HANGER MAGIC GARDEN,1601,1.927142857142857,102,3085.355714285714,Low Volume - Low Price
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1194,0.8435,58,1007.139,Low Volume - Low Price
22246,"GARLAND, MAGIC GARDEN 1.8M",266,2.1856756756756757,37,581.3897297297298,Low Volume - Low Price
22247,BUNNY DECORATION MAGIC GARDEN,485,0.8478688524590163,56,411.2163934426229,Low Volume - Low Price
22248,DECORATION  PINK CHICK MAGIC GARDEN,363,0.8473469387755102,46,307.5869387755102,Low Volume - Low Price
22249,DECORATION WHITE CHICK MAGIC GARDEN,641,0.8485057471264367,76,543.8921839080459,Low Volume - Low Price
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,445,0.8478333333333333,58,377.28583333333336,Low Volume - Low Price
22251,BIRDHOUSE DECORATION MAGIC GARDEN,504,1.2475641025641027,75,628.7723076923078,Low Volume - Low Price
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,644,1.2368055555555555,68,796.5027777777777,Low Volume - Low Price
22254,FELT TOADSTOOL LARGE,594,1.2453658536585366,41,739.7473170731707,Low Volume - Low Price
22255,FELT TOADSTOOL  SMALL,542,0.85,44,460.7,Low Volume - Low Price
22256,FELT FARM ANIMAL CHICKEN,262,1.25,33,327.5,Low Volume - Low Price
22257,FELT FARM ANIMAL SHEEP,283,1.1577777777777778,16,327.6511111111111,Low Volume - Low Price
22258,FELT FARM ANIMAL RABBIT,715,1.1407894736842106,38,815.6644736842105,Low Volume - Low Price
22259,FELT FARM ANIMAL HEN,384,1.0547058823529412,16,405.0070588235294,Low Volume - Low Price
22260,FELT EGG COSY BLUE RABBIT ,406,0.9111764705882353,48,369.93764705882353,Low Volume - Low Price
22261,FELT EGG COSY WHITE RABBIT ,516,0.889,71,458.724,Low Volume - Low Price
22262,FELT EGG COSY CHICKEN,919,0.8657575757575757,92,795.6312121212121,Low Volume - Low Price
22263,FELT EGG COSY LADYBIRD ,207,0.8577272727272728,19,177.54954545454547,Low Volume - Low Price
22264,FELT FARM ANIMAL WHITE BUNNY ,1393,0.67,40,933.3100000000001,Low Volume - Low Price
22265,EASTER DECORATION NATURAL CHICK,514,0.65,48,334.1,Low Volume - Low Price
22266,EASTER DECORATION HANGING BUNNY,1861,0.46279069767441866,78,861.2534883720931,Low Volume - Low Price
22267,EASTER DECORATION EGG BUNNY ,828,0.9683116883116883,75,801.762077922078,Low Volume - Low Price
22268,EASTER DECORATION SITTING BUNNY,1798,0.5732038834951456,97,1030.6205825242719,Low Volume - Low Price
22269,EGG CUP NATURAL CHICKEN,841,0.9306741573033708,87,782.6969662921348,Low Volume - Low Price
22270,HAPPY EASTER HANGING DECORATION,204,3.735,45,761.9399999999999,Low Volume - Low Price
22271,FELTCRAFT DOLL ROSIE,1645,2.9670566037735853,258,4880.808113207548,Low Volume - Low Price
22272,FELTCRAFT DOLL MARIA,193,2.941666666666667,47,567.7416666666667,Low Volume - Low Price
22273,FELTCRAFT DOLL MOLLY,3022,2.963267973856209,298,8954.995816993463,Low Volume - Low Price
22274,FELTCRAFT DOLL EMILY,1294,2.9873333333333334,233,3865.6093333333333,Low Volume - Low Price
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,7.65,1,527.85,Low Volume - Low Price
22276,WASH BAG VINTAGE ROSE PAISLEY,246,2.55,64,627.3,Low Volume - Low Price
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,355,2.224920634920635,63,789.8468253968255,Low Volume - Low Price
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,238,4.95,85,1178.1000000000001,Low Volume - Low Price
22279,POCKET BAG BLUE PAISLEY RED SPOT,479,1.2696153846153846,47,608.1457692307692,Low Volume - Low Price
22280,POCKET BAG PINK PAISELY BROWN SPOT,177,1.3634375,30,241.3284375,Low Volume - Low Price
22281,EASTER TREE YELLOW BIRDS,109,5.95,43,648.5500000000001,Low Volume - Low Price
22282,12 EGG HOUSE PAINTED WOOD,110,12.910153846153845,65,1420.116923076923,Low Volume - Low Price
22283,6 EGG HOUSE PAINTED WOOD,254,8.015333333333334,119,2035.8946666666668,Low Volume - Low Price
22284,HEN HOUSE DECORATION,888,1.6499999999999997,101,1465.1999999999998,Low Volume - Low Price
22285,"DECORATION HEN ON NEST, HANGING",834,1.65,90,1376.1,Low Volume - Low Price
22286,"DECORATION , WOBBLY RABBIT , METAL ",1051,1.1121951219512196,79,1168.9170731707318,Low Volume - Low Price
22287,"DECORATION , WOBBLY CHICKEN, METAL ",738,1.146,58,845.7479999999999,Low Volume - Low Price
22288,HANGING METAL RABBIT DECORATION,453,1.25,39,566.25,Low Volume - Low Price
22289,HANGING METAL CHICKEN DECORATION,126,1.25,19,157.5,Low Volume - Low Price
22291,HANGING CHICK CREAM DECORATION,1219,1.45,91,1767.55,Low Volume - Low Price
22292,HANGING CHICK  YELLOW DECORATION,1088,1.4478947368421051,88,1575.3094736842104,Low Volume - Low Price
22293,HANGING CHICK GREEN DECORATION,821,1.4499999999999997,82,1190.4499999999998,Low Volume - Low Price
22294,HEART FILIGREE DOVE  SMALL,5405,1.2456818181818183,249,6732.910227272728,Low Volume - Low Price
22295,HEART FILIGREE DOVE LARGE,2725,1.6685585585585583,213,4546.822072072071,Low Volume - Low Price
22296,HEART IVORY TRELLIS LARGE,3054,1.6587017543859648,271,5065.675157894737,Low Volume - Low Price
22297,HEART IVORY TRELLIS SMALL,3863,1.2571551724137933,221,4856.390431034483,Low Volume - Low Price
22299,PIG KEYRING WITH LIGHT & SOUND ,1264,1.0588888888888888,45,1338.4355555555553,Low Volume - Low Price
22300,COFFEE MUG DOG + BALL DESIGN,1437,2.5345695364238408,148,3642.176423841059,Low Volume - Low Price
22301,COFFEE MUG CAT + BIRD DESIGN,2094,2.5151530612244897,192,5266.730510204081,Low Volume - Low Price
22302,COFFEE MUG PEARS  DESIGN,2276,2.520410256410256,193,5736.453743589743,Low Volume - Low Price
22303,COFFEE MUG APPLES DESIGN,2696,2.51298755186722,239,6775.014439834024,Low Volume - Low Price
22304,COFFEE MUG BLUE PAISLEY DESIGN,744,2.6112499999999996,47,1942.7699999999998,Low Volume - Low Price
22305,COFFEE MUG PINK PAISLEY DESIGN,683,2.6906666666666665,45,1837.7253333333333,Low Volume - Low Price
22306,SILVER MUG BONE CHINA TREE OF LIFE,1121,1.151588785046729,103,1290.9310280373832,Low Volume - Low Price
22307,GOLD MUG BONE CHINA TREE OF LIFE,690,1.157910447761194,66,798.9582089552238,Low Volume - Low Price
